paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,pdf_found,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers,design_knowledge_form,design_knowledge_action,design_knowledge_contribution
4c8bdfbd1309,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,"Shipman, F.M., III (1); McCall, R.J.","Design rationale is a topic that implies different things to different people. To some it implies argumentation and frameworks for argumentation. To others it implies the documentation of design, like that required for many types of industrial or government work. Still others describe design rationale as the capture and potential reuse of normal communication about design. These perspectives of design rationale use different representations, which influence their ability to capture and to retrieve and use information. We propose an integrated approach to design rationale where design communication is captured and, over time, incrementally structured into argumentation and other formalisms to enable improved retrieval and use of this information. Two systems, PHIDIAS and the hyper-object substrate, are used to demonstrate: 1) how to capture and integrate a variety of design information, 2) how to support the structuring of unstructured information, and 3) how to use design information to actively support design.",10.1017/S089006040000192X,,"(AI EDAM) Artificial Intelligence for Engineering Design, Analysis and Manufacturing",,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Explicitly integrates different perspectives/definitions of design rationale as its topic and proposes an integrated approach, satisfying C2 and likely C3; flagged for confirmation.","The paper centers on integrating perspectives on design rationale, suggesting possible synthesis or definitional work, but the truncated abstract does not clearly confirm a literature-based synthesis or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,4,"implies, rationale, perspectives, argumentation, communication, representations influence, required, integrate variety",1.9893292,-3.3936799,0.000239381573923,2,True,2,2,0.9936275030935076,"rationale, language, analysis, capture, argumentation, communication, implies, argumentative",Frames Design Rationale as Expertise to Capture and Transfer,"This cluster captures and transfers design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Frameworks. The shared move also involves synthesis of prior work and representation and documentation. Its contribution pattern is coded as Theoretical. Representative papers include Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication.",,,,,Theoretical,"[{'paper_id': '0050f73e4373', 'title': 'Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication', 'cluster': 4, 'distance': 0.0009574116886160722}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': 1, 'distance': 0.8063647668495465}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': 1, 'distance': 0.8067996750806601}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.8218065117249878}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': 1, 'distance': 0.8483904665252728}]",Design Rationale,captures and transfers,captures and transfers Design Rationale
866d8935b9e0,"Issues critical to the development of design history, design rationale and design intent systems","Ullman, David G. (1)","Design is the evolution of information. This evolution usually begins with an ill-defined need for a product and ends with exact specifications for production, use and retirement or recycling. A number of researchers have hypothesized that capture and reuse of this evolving information has potential for improving the design process and the reuse of design information. Published work has used the terms design history, design rationale, design intent and corporate memory to describe the systems that manage the capture, storage and query of the evolving information. The development of these systems depends on attention to 13 outstanding issues identified in this paper.",,1994.0,"American Society of Mechanical Engineers, Design Engineering Division (Publication) DE",,Design rationale,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and distinguishes terms like design history, design rationale, and design intent from published work, satisfying C2 and plausibly providing definitions (C3).","Treats design history, design rationale, design intent, and related systems as the topic and appears to compare or categorize issues across prior work, but no explicit definition is clearly stated in the abstract.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,7,"mechanical, collaborative, mental models, shared, rationale, product, intent, critical",1.203319,-2.603457,0.2366601716658893,1,True,1,4,0.9773757256032088,"rationale, history, evolution, issues, evolving, capture, reuse, defined",Defines Design Rationale Through Conceptual Framing,"This cluster defines and conceptualizes design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. The shared move also involves synthesis of prior work and capture and transfer. Its contribution pattern is coded as Theoretical, Methodological. Representative papers include Issues critical to the development of design history, design rationale and design intent systems; Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering.",,,,,"Theoretical, Methodological","[{'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': 1, 'distance': 0.8022116582733628}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': 1, 'distance': 0.8074522411909971}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.809711297911613}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': 1, 'distance': 0.8211282653017805}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8255473187218129}]",Design Rationale,defines and conceptualizes,defines and conceptualizes Design Rationale
7a42dd52852e,What's in design rationale?,"Lee, Jintae (1); Lai, Kum-Yew (1)","A few representations have been used for capturing design rationale. To understand their scope and adequacy, we need to know how to evaluate them. In this article, we develop a framework for evaluating the expressive adequacy of design rationale representations. This framework is built by progressively differentiating the elements of design rationale that, when made explicit, support an increasing number of the design tasks. Using this framework, we present and assess DRL (Decision Representation Language), a language for representing rationales that we believe is the most expressive of the existing representations. We also use the framework to assess the expressiveness of other design rationale representations and compare them to DRL. We conclude by pointing out the need for articulating other dimensions along which to evaluate design rationale representations.",,1991.0,Human-Computer Interaction,,Design rationale,engineering_village,full,False,False,True,True,False,True,advance_criteria,True,"Develops a framework for evaluating design rationale representations, synthesizing its elements (C2) and defining the construct (C3).","Presents an extension to an existing model for recording design rationale and briefly notes related studies, but the abstract does not clearly establish a literature synthesis or explicit definition, so it should be checked in full text.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,5,"rationales, language, representations, reports, fse, computation, feature, coded",1.3636539,-5.162011,0.3270852605313236,3,True,3,3,0.4624861323401255,"rationale, claims, patterns, focus, communicating, solution, capture, problem",Defines Design Rationale Through Conceptual Framing,"This cluster defines and conceptualizes design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Frameworks, Design Theory. The shared move also involves evidence-based evaluation and synthesis of prior work. Its contribution pattern is coded as Theoretical, Methodological, Artifact/System. Application and method terms are supporting facets, especially contexts such as Education / Learning. Representative papers include Characterizing Design Rationales Using Computational Linguistics and Human Evaluations; Feature, specification and evidence framework for communicating design rationale.",Education / Learning,"Practitioners, Designers",,Tool,"Theoretical, Methodological, Artifact/System","[{'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.6589914744665775}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': 1, 'distance': 0.7331482114077408}, {'paper_id': '16b7f7939f93', 'title': 'Characterizing Design Rationales Using Computational Linguistics and Human Evaluations', 'cluster': 5, 'distance': 0.7438730303013841}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': 1, 'distance': 0.7830068405661196}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.790373166382784}]",Design Rationale,defines and conceptualizes,defines and conceptualizes Design Rationale
e875047efc35,Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools,"Gruber, T. (1); Baudin, C.; Boose, J.; Weber, J.","This paper introduces the problem of acquiring design rationale knowledge from humans for later reuse. The design of tools for design rationale capture reveals several fundamental issues for knowledge acquisition, such as the relationships among formality and expressiveness of representations, and kinds of automated support for elicitation and analysis of knowledge. This paper sets the background for discussion by identifying dimensions of a design space for design rationale tools.",,,Machine Learning. Proceedings of the Eighth International Workshop on Machine Learning (ML91),,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Examines design rationale as a knowledge construct and defines a design space for capture tools, plausibly satisfying C2/C3 with definitional framing of design rationale knowledge.","Focuses on constructing a psychological design rationale from empirical observations, making design rationale central, but the abstract does not clearly show a literature synthesis or explicit definition and thus merits full-text screening.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,1,"rationale, capabilities, integrated, state art, sciences, acquisition, machine learning, method engineering",1.6455512,-4.514545,0.443922209186194,5,False,5,3,0.9784978095669232,"rationale, claims, patterns, focus, communicating, solution, capture, problem",Synthesizes Design Rationale into Shared Design Constructs,"This cluster synthesizes prior work on design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Theory, Design Frameworks. The shared move also involves definition and conceptualization and representation and documentation. Its contribution pattern is coded as Theoretical, Methodological, Artifact/System. Representative papers include Reviewing the state-of-the-art design rationale definitions, representations and capabilities; Scientific design rationale.",,,,,"Theoretical, Methodological, Artifact/System","[{'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.7598475029494927}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': 7, 'distance': 0.8074522411909971}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': 1, 'distance': 0.8079048460436171}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8139195048459154}, {'paper_id': '7a42dd52852e', 'title': ""What's in design rationale?"", 'cluster': 5, 'distance': 0.8164786987176237}]",Design Rationale,synthesizes prior work on,synthesizes prior work on Design Rationale
6d339b25d458,Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering,Junmin Du (1),"Collaborative mechanical design in mechanical engineering means the collaborative design for mechanical engineering or mechanical product. Collaborative mechanical design is the process in which actors from different disciplines share their knowledge about the mechanical product design process and content. Shared mental models are considered to facilitate the creation of shared understanding among actors, which is critical for collaborative mechanical design. After a review of shared mental models, we discuss the shared mental models in design. We propose shared design mental models(SDMM) as the core component of shared mental models from a design perspective, which is about design rationale of collaborative design. Design thinking process model(DTPM) has been proposed to represent SDMM.",10.4028/www.scientific.net/AMR.644.378,,Advanced Materials Research,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Reviews shared mental models and proposes its own construct (shared design mental models) for collaborative design, indicating synthesis and an original definition.","It reviews shared mental models and discusses them in design before proposing shared design mental models, indicating synthesis/categorization of a design-related knowledge construct, but the abstract does not clearly provide an explicit adapted or original definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,7,"mechanical, collaborative, mental models, shared, rationale, product, intent, critical",0.911524,-2.8029928,0.2366601716658896,2,True,2,1,0.98733310749359,"rationale, software, documentation, approaches, engineering, mechanical, artifact, section",Defines Design Rationale Through Conceptual Framing,"This cluster defines and conceptualizes design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. The shared move also involves synthesis of prior work and capture and transfer. Its contribution pattern is coded as Theoretical, Methodological. Representative papers include Issues critical to the development of design history, design rationale and design intent systems; Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering.",,,,,"Theoretical, Methodological","[{'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': 7, 'distance': 0.8346246129577017}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8814275112467025}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.8982903220164773}, {'paper_id': 'ab97fa9e6ec7', 'title': '""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""', 'cluster': 0, 'distance': 0.8985048909534815}, {'paper_id': '16b7f7939f93', 'title': 'Characterizing Design Rationales Using Computational Linguistics and Human Evaluations', 'cluster': 5, 'distance': 0.9205860298655437}]",Design Rationale,defines and conceptualizes,defines and conceptualizes Design Rationale
edde6dc75b19,The language of design: Theory and computation,"Dong, Andy (1)","The Language of Design: Theory and Computation articulates the theory that there is a language of design. This theory claims that any language of design consists of a set of symbols, a set of relations between the symbols, features that key the expressiveness of symbols, and a set of reality producing information processing behaviors acting on the language. Drawing upon insights from computational language processing, the language of design is modeled computationally through latent semantic analysis (LSA), lexical chain analysis (LCA), and sentiment analysis (SA). The statistical co-occurrence of semantics (LSA), semantic relations (LCA), and semantic modifiers (SA) in design text are used to illustrate how the reality producing effect of language is itself an enactment of design. This insight leads to a new understanding of the connections between creative behaviors such as design and their linguistic properties. The computation of the language of design makes it possible to make direct measurements of creative behaviors which are distributed across social spaces and mediated through language. The book demonstrates how machine understanding of design texts based on computation over the language of design yields practical applications for design management such as modeling teamwork, characterizing the formation of a design concept, and understanding design rationale. The Language of Design: Theory and Computation is a unique text for postgraduates and researchers studying design theory and management, and allied disciplines such as artificial intelligence, organizational behavior, and human factors and ergonomics. © 2009 Springer-Verlag London Limited.",10.1007/978-1-84882-021-0,2009.0,The Language of Design: Theory and Computation,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Articulates a theory defining a 'language of design' as a set of symbols, relations, and behaviors, which constitutes a definitional framework for design knowledge, satisfying C2/C3 though computational modeling raises some scope ambiguity warranting full-text check.","The paper appears to theorize and define a 'language of design' and model it computationally, so it may contain an explicit definition/adaptation of a design-related construct, but synthesis from prior work is not clear from the abstract alone.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,5,"rationales, language, representations, reports, fse, computation, feature, coded",0.7515245,-5.450214,0.4914224677136439,4,False,4,2,0.9891297438684592,"rationale, language, analysis, capture, argumentation, communication, implies, argumentative",Defines Design Rationale Through Conceptual Framing,"This cluster defines and conceptualizes design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Frameworks, Design Theory. The shared move also involves evidence-based evaluation and synthesis of prior work. Its contribution pattern is coded as Theoretical, Methodological, Artifact/System. Application and method terms are supporting facets, especially contexts such as Education / Learning. Representative papers include Characterizing Design Rationales Using Computational Linguistics and Human Evaluations; Feature, specification and evidence framework for communicating design rationale.",Education / Learning,"Practitioners, Designers",,Tool,"Theoretical, Methodological, Artifact/System","[{'paper_id': '7a42dd52852e', 'title': ""What's in design rationale?"", 'cluster': 5, 'distance': 0.8482503860619401}, {'paper_id': '16b7f7939f93', 'title': 'Characterizing Design Rationales Using Computational Linguistics and Human Evaluations', 'cluster': 5, 'distance': 0.8674863219089256}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8840331739534449}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': 1, 'distance': 0.9268894627932316}, {'paper_id': '12568f76ff90', 'title': 'Patterns or claims: do they help in communicating design advice?', 'cluster': 3, 'distance': 0.9285686587611337}]",Design Rationale,defines and conceptualizes,defines and conceptualizes Design Rationale
d5d39efbe945,Method rationale in method engineering,"Rossi, M. (1); Tolvanen, J.-P.; Ramesh, B.; Lyytinen, K.; Kaipala, J.","In this paper we discuss the need to integrate formal metamodels with an informal method rationale. Like design rationale method rationale establishes a systematic and organized trace of method specifications and their maintenance, and maintains knowledge of the method use context and its history. The need for method rationale is based on our observations of the role of method knowledge in software organizations and the failure to introduce “one-shot” method engineering initiatives. The paper demonstrates also how method rationale can be used to share knowledge of method use between method users and engineers, to support method engineers to understand the evolution of the method base, and to improve learning about systems development within a community of designers.",,,Proceedings of the 33rd Annual Hawaii International Conference on System Sciences,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Discusses method rationale as a design-knowledge construct, relating it to design rationale and defining its role and need, plausibly satisfying C2/C3; flagged to confirm.","The abstract invokes engineering design theory concepts and methods for network design, suggesting possible engagement with design knowledge, but it does not clearly state a synthesis or explicit definition from title and abstract alone.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,1,"rationale, capabilities, integrated, state art, sciences, acquisition, machine learning, method engineering",0.46554023,-3.9856532,0.4431454033529853,4,False,4,3,0.98502496788405,"rationale, claims, patterns, focus, communicating, solution, capture, problem",Synthesizes Design Rationale into Shared Design Constructs,"This cluster synthesizes prior work on design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Theory, Design Frameworks. The shared move also involves definition and conceptualization and representation and documentation. Its contribution pattern is coded as Theoretical, Methodological, Artifact/System. Representative papers include Reviewing the state-of-the-art design rationale definitions, representations and capabilities; Scientific design rationale.",,,,,"Theoretical, Methodological, Artifact/System","[{'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': 1, 'distance': 0.7911470333133768}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': 1, 'distance': 0.7971262249969822}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': 7, 'distance': 0.8022116582733628}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8377900482050896}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.8701466848832696}]",Design Rationale,synthesizes prior work on,synthesizes prior work on Design Rationale
24bfa2182839,Designing claims for reuse in interactive systems design,"Sutcliffe, A.G. (1); Carroll, J.M.","Claims have been proposed as a means of expressing HCI knowledge that is associated with a specific artifact and usage context. Claims describe design trade-offs and record HCI knowledge related to a specific design, or artifact, as psychological design rationale. Claims are created in the task-artifact cycle of interactive design and evaluation. Usability evaluation establishes a claim for a specific usage context, but this can restrict subsequent reuse of claims-related knowledge. To widen the scope of reuse the knowledge contained within claims and their associated artifacts has to be classified and generalized. To address this problem a schema and method for classifying claims is introduced. The schema elaborates the description of HCI knowledge in claims and enables reuse by describing the assumptions and dependencies upon which a claim rests. Methods for generalising claims and discovering new claims from existing claims and artifacts were investigated. A factoring method for evolving child claims from parent claims and their usage scenarios is described. This employs a walkthrough technique based on Norman's model of action with questions directed at the contributions a claim makes to usability at different stages in interaction. Factoring promotes evolution of child claims that either address different aspects of task support in the same domain as the parent claim, or development of more general child claims for user-interface design.",10.1006/ijhc.1999.0245,,International Journal of Human-Computer Studies,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Treats claims as a means of expressing/classifying HCI design knowledge and design rationale, defining the construct and its reuse, satisfying C2 and likely C3.","This paper focuses on recording and using design process records/design rationale to support software modification, suggesting design knowledge is central, but the abstract does not clearly show a literature synthesis or explicit definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,3,"claims, advice, patterns, solution, communicating, problem, rationale, negative",-0.44747597,-5.0955896,0.1308279295415066,1,True,2,3,0.9912813650087312,"rationale, claims, patterns, focus, communicating, solution, capture, problem",Synthesizes Design Rationale into Shared Design Constructs,"This cluster synthesizes prior work on design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Knowledge, Design Guidelines. The shared move also involves capture and transfer and definition and conceptualization. Its contribution pattern is coded as Theoretical, Artifact/System, Methodological. Representative papers include Designing claims for reuse in interactive systems design; Patterns or claims: do they help in communicating design advice?.",,Designers,,Interface,"Theoretical, Artifact/System, Methodological","[{'paper_id': '12568f76ff90', 'title': 'Patterns or claims: do they help in communicating design advice?', 'cluster': 3, 'distance': 0.48907982386979176}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.8344585562296669}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': 7, 'distance': 0.886949032485122}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': 1, 'distance': 0.8928103358467026}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': 1, 'distance': 0.9092806315250266}]",Design Rationale,synthesizes prior work on,synthesizes prior work on Design Rationale
4567075d70b4,Making Argumentation Serve Design,G. Fischer; A. C. Lemke; Ray McCall; A. Mørch,"Documenting argumentation (i.e., design rationale) has great potential for serving design. Despite this potential benefit, our analysis of Horst Rittel's and Donald Schon's design theories and of our own experience has shown that there are the following fundamental obstacles to the effective documentation and use of design rationale: (a) A rationale representation scheme must be found that organizes information according to its relevance to the task at hand; (b) computer support is needed to reduce the burden of recording and using rationale; (c) argumentative and constructive design activities must be linked explicitly by integrated design environments; (d) design rationale must be reusable. In this article, we present the evolution of our conceptual frameworks and systems toward integrated design environments; describe a prototype of an integrated design environment, including its underlying architecture; and discuss some current and future work on extending it.",,1996.0,Hum. Comput. Interact.,https://www.semanticscholar.org/paper/3030e27be928a7240a7e390ad8a09ba979d0cac9,Design rationale,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Analyzes design rationale through Rittel's and Schon's design theories and articulates representation schemes, treating design rationale as the topic of study and defining its requirements.","Focuses on design rationale as a topic and analyzes design theories and experience to discuss obstacles to documenting and using argumentation, but the abstract does not clearly confirm a literature-based synthesis or an explicit definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,1,"rationale, capabilities, integrated, state art, sciences, acquisition, machine learning, method engineering",0.25569785,-3.0275018,0.425863279502546,3,True,3,3,0.98415327508314,"rationale, claims, patterns, focus, communicating, solution, capture, problem",Synthesizes Design Rationale into Shared Design Constructs,"This cluster synthesizes prior work on design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. Related knowledge forms include Design Theory, Design Frameworks. The shared move also involves definition and conceptualization and representation and documentation. Its contribution pattern is coded as Theoretical, Methodological, Artifact/System. Representative papers include Reviewing the state-of-the-art design rationale definitions, representations and capabilities; Scientific design rationale.",,,,,"Theoretical, Methodological, Artifact/System","[{'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': 1, 'distance': 0.7866574869911489}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.7941230416729825}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': 1, 'distance': 0.7974615661735875}, {'paper_id': '0050f73e4373', 'title': 'Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication', 'cluster': 4, 'distance': 0.8061292125390844}, {'paper_id': 'ab97fa9e6ec7', 'title': '""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""', 'cluster': 0, 'distance': 0.8063750105030525}]",Design Rationale,synthesizes prior work on,synthesizes prior work on Design Rationale
ab97fa9e6ec7,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",L. Bronner; Jerry-Daryl Fletcher,"Many analysis and modeling problems done today for in mation technology applications lead to the solution of system problems. In the developm ent of these solutions, reasoning is a major component. The reasoning component which is normall y neglected can be captured in Rationale Models. Rationale Models represent the reasoning th at lead to the system solution. This reasoning is defined as Design Rational (DR). There ave been a number of research studies into DR, however, in this research, it was found that in dustry has neglected DR in their system analysis because of the increased time and effort r equired to capture and implement DR. Some of the benefits of DR are: 1) maintenance is more effi ci nt and effective, 2) system scalability is increased, and 3) training of users and developers is easier. This paper proposes a systematic approach to the capture of argumentative DR and an integration of argumentative DR with the Object-Oriented system development lifecycle. Chang e is a constant in the implementation and use of systems, hence, this paper also raises the i su of “how should argumentative DR be stored and integrated with the system to maximize i ts ut lity to the system.",,2011.0,2006 Fall ASEE Middle Atlantic Section Conference Proceedings,https://www.semanticscholar.org/paper/40f61a83349d805ce7200a1424e4aa6df3e58313,Design rationale,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Examines and defines design rationale (DR) and rationale models as its topic, drawing on prior research studies, plausibly satisfying C2 and C3 pending full-text confirmation.","The abstract treats design rationale as a central construct and references prior research on it, but from the truncated text it is unclear whether the paper synthesizes or defines design rationale explicitly, warranting full-text review.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,overall,kmeans,0,"argumentative, reasoning, neglected, better analysis, rationale models, lead solution, object oriented development, increased",-0.27655426,-2.9126272,0.0,1,True,1,2,0.9860428024162484,"rationale, language, analysis, capture, argumentation, communication, implies, argumentative",Defines Design Rationale Through Conceptual Framing,"This cluster defines and conceptualizes design rationale, emphasizing how a design-knowledge construct is made explicit, organized, or put to work rather than only where it is applied. The shared move also involves synthesis of prior work and capture and transfer. Its contribution pattern is coded as Theoretical, Artifact/System. Representative papers include ""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design"".",,Developers,,,"Theoretical, Artifact/System","[{'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': 2, 'distance': 0.7965905079119966}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': 1, 'distance': 0.8063750105030525}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': 5, 'distance': 0.8511101945089207}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': 7, 'distance': 0.8578986221329664}, {'paper_id': '40034332988c', 'title': 'Redesigning the rationale for design rationale', 'cluster': 6, 'distance': 0.8692958309542442}]",Design Rationale,defines and conceptualizes,defines and conceptualizes Design Rationale
