paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,pdf_found,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers,design_knowledge_form,design_knowledge_action,design_knowledge_contribution
4c8bdfbd1309,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,"Shipman, F.M., III (1); McCall, R.J.","Design rationale is a topic that implies different things to different people. To some it implies argumentation and frameworks for argumentation. To others it implies the documentation of design, like that required for many types of industrial or government work. Still others describe design rationale as the capture and potential reuse of normal communication about design. These perspectives of design rationale use different representations, which influence their ability to capture and to retrieve and use information. We propose an integrated approach to design rationale where design communication is captured and, over time, incrementally structured into argumentation and other formalisms to enable improved retrieval and use of this information. Two systems, PHIDIAS and the hyper-object substrate, are used to demonstrate: 1) how to capture and integrate a variety of design information, 2) how to support the structuring of unstructured information, and 3) how to use design information to actively support design.",10.1017/S089006040000192X,,"(AI EDAM) Artificial Intelligence for Engineering Design, Analysis and Manufacturing",,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Explicitly integrates different perspectives/definitions of design rationale as its topic and proposes an integrated approach, satisfying C2 and likely C3; flagged for confirmation.","The paper centers on integrating perspectives on design rationale, suggesting possible synthesis or definitional work, but the truncated abstract does not clearly confirm a literature-based synthesis or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-3.1284013,2.9571104,,-1,True,-1,5,0.9880710283580753,"rationale, implies, representations, engineering, argumentation, communication, influence, capture",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '0050f73e4373', 'title': 'Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication', 'cluster': -1, 'distance': 0.013138760777072878}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': -1, 'distance': 0.7537114569579596}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.7608600151178911}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': -1, 'distance': 0.8233170044664189}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.841238410235195}]",,,
866d8935b9e0,"Issues critical to the development of design history, design rationale and design intent systems","Ullman, David G. (1)","Design is the evolution of information. This evolution usually begins with an ill-defined need for a product and ends with exact specifications for production, use and retirement or recycling. A number of researchers have hypothesized that capture and reuse of this evolving information has potential for improving the design process and the reuse of design information. Published work has used the terms design history, design rationale, design intent and corporate memory to describe the systems that manage the capture, storage and query of the evolving information. The development of these systems depends on attention to 13 outstanding issues identified in this paper.",,1994.0,"American Society of Mechanical Engineers, Design Engineering Division (Publication) DE",,Design rationale,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and distinguishes terms like design history, design rationale, and design intent from published work, satisfying C2 and plausibly providing definitions (C3).","Treats design history, design rationale, design intent, and related systems as the topic and appears to compare or categorize issues across prior work, but no explicit definition is clearly stated in the abstract.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-2.9510899,4.427599,,-1,True,-1,2,0.9619096802259648,"rationale, capture, reuse, software, documentation, computer, history, representations",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.6201805644283026}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.7108934114616745}, {'paper_id': '6d339b25d458', 'title': 'Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering', 'cluster': -1, 'distance': 0.760662300403358}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': -1, 'distance': 0.7914766583880826}, {'paper_id': 'ab97fa9e6ec7', 'title': '""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""', 'cluster': -1, 'distance': 0.8031020850225266}]",,,
7a42dd52852e,What's in design rationale?,"Lee, Jintae (1); Lai, Kum-Yew (1)","A few representations have been used for capturing design rationale. To understand their scope and adequacy, we need to know how to evaluate them. In this article, we develop a framework for evaluating the expressive adequacy of design rationale representations. This framework is built by progressively differentiating the elements of design rationale that, when made explicit, support an increasing number of the design tasks. Using this framework, we present and assess DRL (Decision Representation Language), a language for representing rationales that we believe is the most expressive of the existing representations. We also use the framework to assess the expressiveness of other design rationale representations and compare them to DRL. We conclude by pointing out the need for articulating other dimensions along which to evaluate design rationale representations.",,1991.0,Human-Computer Interaction,,Design rationale,engineering_village,full,False,False,True,True,False,True,advance_criteria,True,"Develops a framework for evaluating design rationale representations, synthesizing its elements (C2) and defining the construct (C3).","Presents an extension to an existing model for recording design rationale and briefly notes related studies, but the abstract does not clearly establish a literature synthesis or explicit definition, so it should be checked in full text.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-2.738279,3.5730677,,-1,True,-1,5,0.9635315879115413,"rationale, implies, representations, engineering, argumentation, communication, influence, capture",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': -1, 'distance': 0.623669960540341}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': -1, 'distance': 0.6585211275629625}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.7326988058789038}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.749727258398693}, {'paper_id': '4ac74ce3f335', 'title': 'Towards a framework for documentation design: an abstract model of computer-mediated activity', 'cluster': -1, 'distance': 0.7811441783307623}]",,,
e875047efc35,Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools,"Gruber, T. (1); Baudin, C.; Boose, J.; Weber, J.","This paper introduces the problem of acquiring design rationale knowledge from humans for later reuse. The design of tools for design rationale capture reveals several fundamental issues for knowledge acquisition, such as the relationships among formality and expressiveness of representations, and kinds of automated support for elicitation and analysis of knowledge. This paper sets the background for discussion by identifying dimensions of a design space for design rationale tools.",,,Machine Learning. Proceedings of the Eighth International Workshop on Machine Learning (ML91),,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Examines design rationale as a knowledge construct and defines a design space for capture tools, plausibly satisfying C2/C3 with definitional framing of design rationale knowledge.","Focuses on constructing a psychological design rationale from empirical observations, making design rationale central, but the abstract does not clearly show a literature synthesis or explicit definition and thus merits full-text screening.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-3.1124637,2.4352393,,-1,True,-1,2,0.960098815326533,"rationale, capture, reuse, software, documentation, computer, history, representations",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': -1, 'distance': 0.6436849947207084}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': -1, 'distance': 0.695326731030397}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.7108934114616745}, {'paper_id': 'edde6dc75b19', 'title': 'The language of design: Theory and computation', 'cluster': -1, 'distance': 0.7373777728322727}, {'paper_id': '7a42dd52852e', 'title': ""What's in design rationale?"", 'cluster': -1, 'distance': 0.749727258398693}]",,,
6d339b25d458,Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering,Junmin Du (1),"Collaborative mechanical design in mechanical engineering means the collaborative design for mechanical engineering or mechanical product. Collaborative mechanical design is the process in which actors from different disciplines share their knowledge about the mechanical product design process and content. Shared mental models are considered to facilitate the creation of shared understanding among actors, which is critical for collaborative mechanical design. After a review of shared mental models, we discuss the shared mental models in design. We propose shared design mental models(SDMM) as the core component of shared mental models from a design perspective, which is about design rationale of collaborative design. Design thinking process model(DTPM) has been proposed to represent SDMM.",10.4028/www.scientific.net/AMR.644.378,,Advanced Materials Research,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Reviews shared mental models and proposes its own construct (shared design mental models) for collaborative design, indicating synthesis and an original definition.","It reviews shared mental models and discusses them in design before proposing shared design mental models, indicating synthesis/categorization of a design-related knowledge construct, but the abstract does not clearly provide an explicit adapted or original definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-1.9682281,4.6064734,,-1,True,-1,5,0.950602176847896,"rationale, implies, representations, engineering, argumentation, communication, influence, capture",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': -1, 'distance': 0.6616042009171611}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.7285524856216619}, {'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': -1, 'distance': 0.7356913386283401}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.760662300403358}, {'paper_id': 'ab97fa9e6ec7', 'title': '""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""', 'cluster': -1, 'distance': 0.7790154356790981}]",,,
edde6dc75b19,The language of design: Theory and computation,"Dong, Andy (1)","The Language of Design: Theory and Computation articulates the theory that there is a language of design. This theory claims that any language of design consists of a set of symbols, a set of relations between the symbols, features that key the expressiveness of symbols, and a set of reality producing information processing behaviors acting on the language. Drawing upon insights from computational language processing, the language of design is modeled computationally through latent semantic analysis (LSA), lexical chain analysis (LCA), and sentiment analysis (SA). The statistical co-occurrence of semantics (LSA), semantic relations (LCA), and semantic modifiers (SA) in design text are used to illustrate how the reality producing effect of language is itself an enactment of design. This insight leads to a new understanding of the connections between creative behaviors such as design and their linguistic properties. The computation of the language of design makes it possible to make direct measurements of creative behaviors which are distributed across social spaces and mediated through language. The book demonstrates how machine understanding of design texts based on computation over the language of design yields practical applications for design management such as modeling teamwork, characterizing the formation of a design concept, and understanding design rationale. The Language of Design: Theory and Computation is a unique text for postgraduates and researchers studying design theory and management, and allied disciplines such as artificial intelligence, organizational behavior, and human factors and ergonomics. © 2009 Springer-Verlag London Limited.",10.1007/978-1-84882-021-0,2009.0,The Language of Design: Theory and Computation,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Articulates a theory defining a 'language of design' as a set of symbols, relations, and behaviors, which constitutes a definitional framework for design knowledge, satisfying C2/C3 though computational modeling raises some scope ambiguity warranting full-text check.","The paper appears to theorize and define a 'language of design' and model it computationally, so it may contain an explicit definition/adaptation of a design-related construct, but synthesis from prior work is not clear from the abstract alone.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-2.3090334,2.139245,,-1,True,-1,2,0.8800148077187548,"rationale, capture, reuse, software, documentation, computer, history, representations",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '12568f76ff90', 'title': 'Patterns or claims: do they help in communicating design advice?', 'cluster': -1, 'distance': 0.5720252396300485}, {'paper_id': '24bfa2182839', 'title': 'Designing claims for reuse in interactive systems design', 'cluster': -1, 'distance': 0.5871773147646884}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.7373777728322727}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.747958190681454}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': -1, 'distance': 0.8602873361910017}]",,,
d5d39efbe945,Method rationale in method engineering,"Rossi, M. (1); Tolvanen, J.-P.; Ramesh, B.; Lyytinen, K.; Kaipala, J.","In this paper we discuss the need to integrate formal metamodels with an informal method rationale. Like design rationale method rationale establishes a systematic and organized trace of method specifications and their maintenance, and maintains knowledge of the method use context and its history. The need for method rationale is based on our observations of the role of method knowledge in software organizations and the failure to introduce “one-shot” method engineering initiatives. The paper demonstrates also how method rationale can be used to share knowledge of method use between method users and engineers, to support method engineers to understand the evolution of the method base, and to improve learning about systems development within a community of designers.",,,Proceedings of the 33rd Annual Hawaii International Conference on System Sciences,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Discusses method rationale as a design-knowledge construct, relating it to design rationale and defining its role and need, plausibly satisfying C2/C3; flagged to confirm.","The abstract invokes engineering design theory concepts and methods for network design, suggesting possible engagement with design knowledge, but it does not clearly state a synthesis or explicit definition from title and abstract alone.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-1.6837472,2.9264464,,-1,True,-1,3,0.9730507567338176,"rationale, engineering, software, need, potential, argumentation, nature, generic",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '296e021afe91', 'title': 'A generic model for reflective design', 'cluster': -1, 'distance': 0.582134586102183}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.6201805644283026}, {'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': -1, 'distance': 0.662387084999124}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': -1, 'distance': 0.6781146030460696}, {'paper_id': 'a60240423604', 'title': 'Reviewing the state-of-the-art design rationale definitions, representations and capabilities', 'cluster': -1, 'distance': 0.727178427794708}]",,,
24bfa2182839,Designing claims for reuse in interactive systems design,"Sutcliffe, A.G. (1); Carroll, J.M.","Claims have been proposed as a means of expressing HCI knowledge that is associated with a specific artifact and usage context. Claims describe design trade-offs and record HCI knowledge related to a specific design, or artifact, as psychological design rationale. Claims are created in the task-artifact cycle of interactive design and evaluation. Usability evaluation establishes a claim for a specific usage context, but this can restrict subsequent reuse of claims-related knowledge. To widen the scope of reuse the knowledge contained within claims and their associated artifacts has to be classified and generalized. To address this problem a schema and method for classifying claims is introduced. The schema elaborates the description of HCI knowledge in claims and enables reuse by describing the assumptions and dependencies upon which a claim rests. Methods for generalising claims and discovering new claims from existing claims and artifacts were investigated. A factoring method for evolving child claims from parent claims and their usage scenarios is described. This employs a walkthrough technique based on Norman's model of action with questions directed at the contributions a claim makes to usability at different stages in interaction. Factoring promotes evolution of child claims that either address different aspects of task support in the same domain as the parent claim, or development of more general child claims for user-interface design.",10.1006/ijhc.1999.0245,,International Journal of Human-Computer Studies,,Design rationale,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Treats claims as a means of expressing/classifying HCI design knowledge and design rationale, defining the construct and its reuse, satisfying C2 and likely C3.","This paper focuses on recording and using design process records/design rationale to support software modification, suggesting design knowledge is central, but the abstract does not clearly show a literature synthesis or explicit definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-1.8299613,1.7364291,,-1,True,-1,1,0.9619080962219502,"rationale, claims, capture, limitations, usage, means, communicate, record",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '12568f76ff90', 'title': 'Patterns or claims: do they help in communicating design advice?', 'cluster': -1, 'distance': 0.440065963274903}, {'paper_id': 'edde6dc75b19', 'title': 'The language of design: Theory and computation', 'cluster': -1, 'distance': 0.5871773147646884}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.8095221839395829}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.8715251042341758}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.8767455718002642}]",,,
4567075d70b4,Making Argumentation Serve Design,G. Fischer; A. C. Lemke; Ray McCall; A. Mørch,"Documenting argumentation (i.e., design rationale) has great potential for serving design. Despite this potential benefit, our analysis of Horst Rittel's and Donald Schon's design theories and of our own experience has shown that there are the following fundamental obstacles to the effective documentation and use of design rationale: (a) A rationale representation scheme must be found that organizes information according to its relevance to the task at hand; (b) computer support is needed to reduce the burden of recording and using rationale; (c) argumentative and constructive design activities must be linked explicitly by integrated design environments; (d) design rationale must be reusable. In this article, we present the evolution of our conceptual frameworks and systems toward integrated design environments; describe a prototype of an integrated design environment, including its underlying architecture; and discuss some current and future work on extending it.",,1996.0,Hum. Comput. Interact.,https://www.semanticscholar.org/paper/3030e27be928a7240a7e390ad8a09ba979d0cac9,Design rationale,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Analyzes design rationale through Rittel's and Schon's design theories and articulates representation schemes, treating design rationale as the topic of study and defining its requirements.","Focuses on design rationale as a topic and analyzes design theories and experience to discuss obstacles to documenting and using argumentation, but the abstract does not clearly confirm a literature-based synthesis or an explicit definition.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-4.0341306,3.1223571,,-1,True,-1,3,0.9507793384950934,"rationale, engineering, software, need, potential, argumentation, nature, generic",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.6436849947207084}, {'paper_id': '0050f73e4373', 'title': 'Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication', 'cluster': -1, 'distance': 0.743132261902159}, {'paper_id': '4c8bdfbd1309', 'title': 'Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication', 'cluster': -1, 'distance': 0.7537114569579596}, {'paper_id': 'd5d39efbe945', 'title': 'Method rationale in method engineering', 'cluster': -1, 'distance': 0.7606878048542409}, {'paper_id': '19c286f4e44f', 'title': 'Scientific design rationale', 'cluster': -1, 'distance': 0.7667131815293708}]",,,
ab97fa9e6ec7,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",L. Bronner; Jerry-Daryl Fletcher,"Many analysis and modeling problems done today for in mation technology applications lead to the solution of system problems. In the developm ent of these solutions, reasoning is a major component. The reasoning component which is normall y neglected can be captured in Rationale Models. Rationale Models represent the reasoning th at lead to the system solution. This reasoning is defined as Design Rational (DR). There ave been a number of research studies into DR, however, in this research, it was found that in dustry has neglected DR in their system analysis because of the increased time and effort r equired to capture and implement DR. Some of the benefits of DR are: 1) maintenance is more effi ci nt and effective, 2) system scalability is increased, and 3) training of users and developers is easier. This paper proposes a systematic approach to the capture of argumentative DR and an integration of argumentative DR with the Object-Oriented system development lifecycle. Chang e is a constant in the implementation and use of systems, hence, this paper also raises the i su of “how should argumentative DR be stored and integrated with the system to maximize i ts ut lity to the system.",,2011.0,2006 Fall ASEE Middle Atlantic Section Conference Proceedings,https://www.semanticscholar.org/paper/40f61a83349d805ce7200a1424e4aa6df3e58313,Design rationale,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Examines and defines design rationale (DR) and rationale models as its topic, drawing on prior research studies, plausibly satisfying C2 and C3 pending full-text confirmation.","The abstract treats design rationale as a central construct and references prior research on it, but from the truncated text it is unclear whether the paper synthesizes or defines design rationale explicitly, warranting full-text review.",False,,0,0,0,False,0,0,Design rationale,tfidf-svd,method,hdbscan,-1,noise / outliers,-2.7178476,4.843845,,-1,True,-1,0,0.9664822044484388,"rationale, reasoning, better, component, analysis, represent, defined, number",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '75731fe2e6d1', 'title': 'Feature, specification and evidence framework for communicating design rationale', 'cluster': -1, 'distance': 0.7090717392303028}, {'paper_id': '6d339b25d458', 'title': 'Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering', 'cluster': -1, 'distance': 0.7790154356790981}, {'paper_id': '866d8935b9e0', 'title': 'Issues critical to the development of design history, design rationale and design intent systems', 'cluster': -1, 'distance': 0.8031020850225266}, {'paper_id': 'e875047efc35', 'title': 'Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools', 'cluster': -1, 'distance': 0.8196108278735739}, {'paper_id': '4567075d70b4', 'title': 'Making Argumentation Serve Design', 'cluster': -1, 'distance': 0.8214501861223387}]",,,
